"","X","date","age_group","n.first_dose","n.second_dose","first_dose","second_dose","Poblacion","n.first_dose_perc","n.second_dose_perc","first_dose_perc","second_dose_perc","Country"
"844",844,"2021-05-25","Mas de 80",1702,4896,2898453,2826911,2851054,0.000596972207471342,0.00171725965204447,1,0.991531903639847,"Spain"
"845",845,"2021-05-25","Menos de 49",14607,5425,2358300,984062,22744226,0.000642228933180668,0.000238522075888623,0.103687854666938,0.0432664536484996,"Spain"
"846",846,"2021-05-25","Total",243266,120166,16953205,8250814,41965591,0.00579679671376486,0.00286344114634296,0.403978702456496,0.196609026666633,"Spain"
"847",847,"2021-05-26","50-59",193087,17114,3368647,611341,7035203,0.0274458320534603,0.00243262347937934,0.478827263406614,0.0868974214390118,"Spain"
"848",848,"2021-05-26","60-69",18132,68728,4711078,622740,5350604,0.00338877629516219,0.0128449049864277,0.880475923839626,0.116386860249796,"Spain"
"849",849,"2021-05-26","70-79",5045,82592,3832991,3374194,3984504,0.00126615508479851,0.0207283014397777,0.961974438976595,0.846829115995366,"Spain"
"850",850,"2021-05-26","Mas de 80",911,2431,2899364,2829342,2851054,0.000319530952412687,0.000852667118897082,1,0.992384570758744,"Spain"
"851",851,"2021-05-26","Menos de 49",17351,12554,2375651,996616,22744226,0.000762874938017236,0.000551964265567885,0.104450729604956,0.0438184179140675,"Spain"
"852",852,"2021-05-26","Total",234526,183419,17187731,8434233,41965591,0.0055885308513825,0.00437069979545862,0.409567233307878,0.200979726462091,"Spain"
"853",853,"2021-05-27","50-59",254223,28139,3622870,639480,7035203,0.0361358442677489,0.00399974243813576,0.514963107674363,0.0908971638771475,"Spain"
"854",854,"2021-05-27","60-69",19499,63003,4730577,685743,5350604,0.00364426147029382,0.0117749323253973,0.88412018530992,0.128161792575193,"Spain"
"855",855,"2021-05-27","70-79",9786,68950,3842777,3443144,3984504,0.00245601460056258,0.0173045377793572,0.964430453577158,0.864133653774723,"Spain"
"856",856,"2021-05-27","Mas de 80",1111,2774,2900475,2832116,2851054,0.000389680448002739,0.000972973503834021,1,0.993357544262578,"Spain"
"857",857,"2021-05-27","Menos de 49",15241,17579,2390892,1014195,22744226,0.000670104139837513,0.000772899460284997,0.105120833744793,0.0445913173743525,"Spain"
"858",858,"2021-05-27","Total",299860,180445,17487591,8614678,41965591,0.00714537774530567,0.00429983221253812,0.416712611053184,0.205279558674629,"Spain"
"859",859,"2021-05-28","50-59",185269,48574,3808139,688054,7035203,0.0263345634802578,0.00690442052631601,0.541297671154621,0.0978015844034636,"Spain"
"860",860,"2021-05-28","60-69",14386,49997,4744963,735740,5350604,0.00268866841949058,0.00934417871328171,0.886808853729411,0.137505971288475,"Spain"
"861",861,"2021-05-28","70-79",5109,59941,3847886,3503085,3984504,0.00128221730985839,0.0150435286299123,0.965712670887016,0.879177182404636,"Spain"
"862",862,"2021-05-28","Mas de 80",1205,3152,2901680,2835268,2851054,0.000422650710930063,0.00110555605049922,1,0.994463100313077,"Spain"
"863",863,"2021-05-28","Menos de 49",13760,28021,2404652,1042216,22744226,0.000604988712299992,0.0012320049932673,0.105725822457093,0.0458233223676198,"Spain"
"864",864,"2021-05-28","Total",219729,189685,17707320,8804363,41965591,0.0052359324571409,0.00452001259794006,0.421948543510325,0.209799571272569,"Spain"
"865",865,"2021-05-29","50-59",0,0,3808139,688054,7035203,0,0,0.541297671154621,0.0978015844034636,"Spain"
"866",866,"2021-05-29","60-69",0,0,4744963,735740,5350604,0,0,0.886808853729411,0.137505971288475,"Spain"
"867",867,"2021-05-29","70-79",0,0,3847886,3503085,3984504,0,0,0.965712670887016,0.879177182404636,"Spain"
"868",868,"2021-05-29","Mas de 80",0,0,2901680,2835268,2851054,0,0,1,0.994463100313077,"Spain"
"869",869,"2021-05-29","Menos de 49",0,0,2404652,1042216,22744226,0,0,0.105725822457093,0.0458233223676198,"Spain"
"870",870,"2021-05-29","Total",0,0,17707320,8804363,41965591,0,0,0.421948543510325,0.209799571272569,"Spain"
"871",871,"2021-05-30","50-59",0,0,3808139,688054,7035203,0,0,0.541297671154621,0.0978015844034636,"Spain"
"872",872,"2021-05-30","60-69",0,0,4744963,735740,5350604,0,0,0.886808853729411,0.137505971288475,"Spain"
"873",873,"2021-05-30","70-79",0,0,3847886,3503085,3984504,0,0,0.965712670887016,0.879177182404636,"Spain"
"874",874,"2021-05-30","Mas de 80",0,0,2901680,2835268,2851054,0,0,1,0.994463100313077,"Spain"
"875",875,"2021-05-30","Menos de 49",0,0,2404652,1042216,22744226,0,0,0.105725822457093,0.0458233223676198,"Spain"
"876",876,"2021-05-30","Total",0,0,17707320,8804363,41965591,0,0,0.421948543510325,0.209799571272569,"Spain"
"877",877,"2021-05-31","50-59",281828,123098,4089967,811152,7035203,0.0400596827127803,0.0174974339759635,0.581357353867401,0.115299018379427,"Spain"
"878",878,"2021-05-31","60-69",23846,109841,4768809,845581,5350604,0.00445669311352513,0.0205287104035358,0.891265546842936,0.158034681692011,"Spain"
"879",879,"2021-05-31","70-79",5339,102670,3853225,3605755,3984504,0.00133994093116734,0.0257673226077825,0.967052611818184,0.904944505012418,"Spain"
"880",880,"2021-05-31","Mas de 80",1362,4097,2903042,2839365,2851054,0.000477718064968254,0.00143701241716221,1,0.995900112730239,"Spain"
"881",881,"2021-05-31","Menos de 49",12722,77216,2417374,1119432,22744226,0.00055935075565992,0.00339497154134856,0.106285173212753,0.0492182939089684,"Spain"
"882",882,"2021-05-31","Total",325097,416922,18032417,9221285,41965591,0.00774675138019622,0.00993485353274305,0.429695294890521,0.219734424805313,"Spain"
"883",883,"2021-06-01","50-59",120463,84350,4210430,895502,7035203,0.0171228889912629,0.0119897037796919,0.598480242858664,0.127288722159119,"Spain"
"884",884,"2021-06-01","60-69",12029,30133,4780838,875714,5350604,0.00224815740428557,0.00563170064538508,0.893513704247221,0.163666382337396,"Spain"
"885",885,"2021-06-01","70-79",2046,23121,3855271,3628876,3984504,0.000513489257383102,0.00580272977514893,0.967566101075567,0.910747234787567,"Spain"
"886",886,"2021-06-01","Mas de 80",494,1292,2903536,2840657,2851054,0.000173269254107428,0.000453165741511736,1,0.996353278471751,"Spain"
"887",887,"2021-06-01","Menos de 49",11155,45064,2428529,1164496,22744226,0.000490454148670524,0.00198133803278247,0.106775627361424,0.0511996319417508,"Spain"
"888",888,"2021-06-01","Total",146187,183960,18178604,9405245,41965591,0.00348349675332822,0.00438359130936581,0.433178791643849,0.224118016114678,"Spain"
"889",889,"2021-06-02","50-59",210722,149391,4421152,1044893,7035203,0.0299525116759246,0.0212347817113451,0.628432754534588,0.148523503870464,"Spain"
"890",890,"2021-06-02","60-69",13702,57313,4794540,933027,5350604,0.00256083238453079,0.0107115009819452,0.896074536631752,0.174377883319341,"Spain"
"891",891,"2021-06-02","70-79",2836,21784,3858107,3650660,3984504,0.00071175734796602,0.00546717985475733,0.968277858423533,0.916214414642324,"Spain"
"892",892,"2021-06-02","Mas de 80",770,1678,2904306,2842335,2851054,0.0002700755580217,0.000588554268000536,1,0.996941832739752,"Spain"
"893",893,"2021-06-02","Menos de 49",19570,43776,2448099,1208272,22744226,0.000860438161316195,0.00192470827541021,0.10763606552274,0.0531243402171611,"Spain"
"894",894,"2021-06-02","Total",247600,273942,18426204,9679187,41965591,0.00590007179929862,0.00652777653006245,0.439078863443148,0.230645792644741,"Spain"
"895",895,"2021-06-03","50-59",241687,0,4662839,1044893,7035203,0.0343539482798151,0,0.662786702814404,0.148523503870464,"Spain"
"896",896,"2021-06-03","60-69",12584,0,4807124,933027,5350604,0.00235188401159944,0,0.898426420643352,0.174377883319341,"Spain"
"897",897,"2021-06-03","70-79",3263,0,3861370,3650660,3984504,0.00081892250578742,0,0.96909678092932,0.916214414642324,"Spain"
"898",898,"2021-06-03","Mas de 80",783,0,2905089,2842335,2851054,0.000274635275235053,0,1,0.996941832739752,"Spain"
"899",899,"2021-06-03","Menos de 49",35643,0,2483742,1208272,22744226,0.00156712301399045,0,0.10920318853673,0.0531243402171611,"Spain"
"900",900,"2021-06-03","Total",293960,0,18720164,9679187,41965591,0.00700478637367457,0,0.446083649816823,0.230645792644741,"Spain"
"901",901,"2021-06-04","50-59",244033,0,4906872,1044893,7035203,0.0346874141371614,0,0.697474116951565,0.148523503870464,"Spain"
"902",902,"2021-06-04","60-69",12878,0,4820002,933027,5350604,0.00240683107925759,0,0.900833251722609,0.174377883319341,"Spain"
"903",903,"2021-06-04","70-79",2847,0,3864217,3650660,3984504,0.000714518042898188,0,0.969811298972218,0.916214414642324,"Spain"
"904",904,"2021-06-04","Mas de 80",809,0,2905898,2842335,2851054,0.00028375470966176,0,1,0.996941832739752,"Spain"
"905",905,"2021-06-04","Menos de 49",57404,0,2541146,1208272,22744226,0.0025238933169236,0,0.111727081853654,0.0531243402171611,"Spain"
"906",906,"2021-06-04","Total",317971,0,19038135,9679187,41965591,0.00757694559812109,0,0.453660595414944,0.230645792644741,"Spain"
"907",907,"2021-06-05","50-59",0,0,4906872,1044893,7035203,0,0,0.697474116951565,0.148523503870464,"Spain"
"908",908,"2021-06-05","60-69",0,0,4820002,933027,5350604,0,0,0.900833251722609,0.174377883319341,"Spain"
"909",909,"2021-06-05","70-79",0,0,3864217,3650660,3984504,0,0,0.969811298972218,0.916214414642324,"Spain"
"910",910,"2021-06-05","Mas de 80",0,0,2905898,2842335,2851054,0,0,1,0.996941832739752,"Spain"
"911",911,"2021-06-05","Menos de 49",0,0,2541146,1208272,22744226,0,0,0.111727081853654,0.0531243402171611,"Spain"
"912",912,"2021-06-05","Total",0,0,19038135,9679187,41965591,0,0,0.453660595414944,0.230645792644741,"Spain"
"913",913,"2021-06-06","50-59",0,0,4906872,1044893,7035203,0,0,0.697474116951565,0.148523503870464,"Spain"
"914",914,"2021-06-06","60-69",0,0,4820002,933027,5350604,0,0,0.900833251722609,0.174377883319341,"Spain"
"915",915,"2021-06-06","70-79",0,0,3864217,3650660,3984504,0,0,0.969811298972218,0.916214414642324,"Spain"
"916",916,"2021-06-06","Mas de 80",0,0,2905898,2842335,2851054,0,0,1,0.996941832739752,"Spain"
"917",917,"2021-06-06","Menos de 49",0,0,2541146,1208272,22744226,0,0,0.111727081853654,0.0531243402171611,"Spain"
"918",918,"2021-06-06","Total",0,0,19038135,9679187,41965591,0,0,0.453660595414944,0.230645792644741,"Spain"
"919",919,"2021-06-07","50-59",440077,647554,5346949,1692447,7035203,0.0625535609988795,0.0920448208815012,0.760027677950444,0.240568324751965,"Spain"
"920",920,"2021-06-07","60-69",74120,269948,4894122,1202975,5350604,0.0138526416830698,0.0504518742183125,0.914685893405679,0.224829757537654,"Spain"
"921",921,"2021-06-07","70-79",4660,77248,3868877,3727908,3984504,0.00116953076217266,0.0193871056472776,0.970980829734391,0.935601520289602,"Spain"
"922",922,"2021-06-07","Mas de 80",1542,8100,2907440,2850435,2851054,0.000540852610999301,0.0028410545713971,1,0.999782887311149,"Spain"
"923",923,"2021-06-07","Menos de 49",228040,320832,2769186,1529104,22744226,0.0100262809558786,0.0141060856500459,0.121753362809532,0.0672304258672069,"Spain"
"924",924,"2021-06-07","Total",748439,1323682,19786574,11002869,41965591,0.0178345873885107,0.0315420793192213,0.471495182803454,0.262187871963962,"Spain"
"925",925,"2021-06-08","50-59",128673,126606,5475622,1819053,7035203,0.0182898773496657,0.0179960691965818,0.77831755530011,0.258564393948547,"Spain"
"926",926,"2021-06-08","60-69",10237,39129,4904359,1242104,5350604,0.00191324194427395,0.00731300615780947,0.916599135349953,0.232142763695463,"Spain"
"927",927,"2021-06-08","70-79",1612,8315,3870489,3736223,3984504,0.000404567293695777,0.00208683439645185,0.971385397028087,0.937688354686054,"Spain"
"928",928,"2021-06-08","Mas de 80",535,1425,2907975,2851860,2851054,0.000187649900703389,0.00049981515607912,1,1,"Spain"
"929",929,"2021-06-08","Menos de 49",120543,81831,2889729,1610935,22744226,0.00529993854264375,0.00359788018286487,0.127053301352176,0.0708283060500718,"Spain"
"930",930,"2021-06-08","Total",261600,257306,20048174,11260175,41965591,0.00623367844384701,0.00613135652015481,0.477728861247301,0.268319228484117,"Spain"
"931",931,"2021-06-09","50-59",114726,207399,5590348,2026452,7035203,0.0163074185634729,0.0294801727825054,0.794624973863583,0.288044566731052,"Spain"
"932",932,"2021-06-09","60-69",10085,31262,4914444,1273366,5350604,0.00188483393650511,0.00584270486098392,0.918483969286458,0.237985468556447,"Spain"
"933",933,"2021-06-09","70-79",1954,9898,3872443,3746121,3984504,0.000490399808859522,0.00248412349441737,0.971875796836946,0.940172478180471,"Spain"
"934",934,"2021-06-09","Mas de 80",628,1595,2908603,2853455,2851054,0.000220269416152763,0.000559442227330664,1,1,"Spain"
"935",935,"2021-06-09","Menos de 49",130221,42064,3019950,1652999,22744226,0.00572545313258846,0.00184943642399614,0.132778754484765,0.0726777424740679,"Spain"
"936",936,"2021-06-09","Total",257614,292218,20305788,11552393,41965591,0.00613869586633487,0.00696327617547433,0.483867557113636,0.275282504659591,"Spain"
"937",937,"2021-06-10","50-59",77698,225936,5668046,2252388,7035203,0.0110441731389983,0.0321150647678539,0.805669147002581,0.320159631498906,"Spain"
"938",938,"2021-06-10","60-69",7466,37968,4921910,1311334,5350604,0.00139535648685644,0.00709602130899614,0.919879325773315,0.245081489865443,"Spain"
"939",939,"2021-06-10","70-79",1941,12798,3874384,3758919,3984504,0.000487137169394233,0.00321194306744328,0.972362934006341,0.943384421247914,"Spain"
"940",940,"2021-06-10","Mas de 80",741,1921,2909344,2855376,2851054,0.000259903881161143,0.000673785905142449,1,1,"Spain"
"941",941,"2021-06-10","Menos de 49",234427,62935,3254377,1715934,22744226,0.0103070994809848,0.00276707591632267,0.143085853965749,0.0754448183903906,"Spain"
"942",942,"2021-06-10","Total",322273,341558,20628061,11893951,41965591,0.0076794581541816,0.008139001307047,0.491547015267818,0.283421505966638,"Spain"
"943",943,"2021-06-11","50-59",75528,251654,5743574,2504042,7035203,0.0107357243280684,0.0357706806754546,0.81640487133065,0.355930312174361,"Spain"
"944",944,"2021-06-11","60-69",9610,28151,4931520,1339485,5350604,0.00179605891222748,0.00526127517566241,0.921675384685542,0.250342765041106,"Spain"
"945",945,"2021-06-11","70-79",2521,11718,3876905,3770637,3984504,0.000632701083999414,0.00294089301955777,0.97299563509034,0.946325314267472,"Spain"
"946",946,"2021-06-11","Mas de 80",753,2068,2910097,2857444,2851054,0.000264112850896546,0.000725345784401137,1,1,"Spain"
"947",947,"2021-06-11","Menos de 49",247146,62460,3501523,1778394,22744226,0.0108663183350359,0.0027461914949315,0.153952172300785,0.0781910098853221,"Spain"
"948",948,"2021-06-11","Total",335558,356051,20963619,12250002,41965591,0.00799602703081198,0.0084843556712927,0.49954304229863,0.291905861637931,"Spain"
"949",949,"2021-06-12","50-59",0,0,5743574,2504042,7035203,0,0,0.81640487133065,0.355930312174361,"Spain"
"950",950,"2021-06-12","60-69",0,0,4931520,1339485,5350604,0,0,0.921675384685542,0.250342765041106,"Spain"
"951",951,"2021-06-12","70-79",0,0,3876905,3770637,3984504,0,0,0.97299563509034,0.946325314267472,"Spain"
"952",952,"2021-06-12","Mas de 80",0,0,2910097,2857444,2851054,0,0,1,1,"Spain"
"953",953,"2021-06-12","Menos de 49",0,0,3501523,1778394,22744226,0,0,0.153952172300785,0.0781910098853221,"Spain"
"954",954,"2021-06-12","Total",0,0,20963619,12250002,41965591,0,0,0.49954304229863,0.291905861637931,"Spain"
"955",955,"2021-06-13","50-59",0,0,5743574,2504042,7035203,0,0,0.81640487133065,0.355930312174361,"Spain"
"956",956,"2021-06-13","60-69",0,0,4931520,1339485,5350604,0,0,0.921675384685542,0.250342765041106,"Spain"
"957",957,"2021-06-13","70-79",0,0,3876905,3770637,3984504,0,0,0.97299563509034,0.946325314267472,"Spain"
"958",958,"2021-06-13","Mas de 80",0,0,2910097,2857444,2851054,0,0,1,1,"Spain"
"959",959,"2021-06-13","Menos de 49",0,0,3501523,1778394,22744226,0,0,0.153952172300785,0.0781910098853221,"Spain"
"960",960,"2021-06-13","Total",0,0,20963619,12250002,41965591,0,0,0.49954304229863,0.291905861637931,"Spain"
"961",961,"2021-06-14","50-59",93932,345754,5837506,2849796,7035203,0.0133517113862955,0.049146271969693,0.829756582716945,0.405076584144054,"Spain"
"962",962,"2021-06-14","60-69",12775,49206,4944295,1388691,5350604,0.00238758091609844,0.00919634493601096,0.92406296560164,0.259539109977117,"Spain"
"963",963,"2021-06-14","70-79",2915,12778,3879820,3783415,3984504,0.000731584157024312,0.00320692362211206,0.973727219247364,0.949532237889584,"Spain"
"964",964,"2021-06-14","Mas de 80",913,1976,2911010,2859420,2851054,0.000320232447368587,0.000693077016429713,1,1,"Spain"
"965",965,"2021-06-14","Menos de 49",400634,153339,3902157,1931733,22744226,0.0176147563781682,0.00674188692989597,0.171566928678954,0.0849328968152181,"Spain"
"966",966,"2021-06-14","Total",511169,563053,21474788,12813055,41965591,0.0121806696347968,0.0134170158594931,0.511723711933427,0.305322877497424,"Spain"
"967",967,"2021-06-15","50-59",40066,102326,5877572,2952122,7035203,0.00569507375977637,0.0145448539295881,0.835451656476721,0.419621438073642,"Spain"
"968",968,"2021-06-15","60-69",7155,37645,4951450,1426336,5350604,0.00133723220780308,0.00703565429248735,0.925400197809444,0.266574764269604,"Spain"
"969",969,"2021-06-15","70-79",1665,5844,3881485,3789259,3984504,0.000417868823823492,0.00146668192578047,0.974145088071188,0.950998919815365,"Spain"
"970",970,"2021-06-15","Mas de 80",515,976,2911525,2860396,2851054,0.000180634951144384,0.000342329538479454,1,1,"Spain"
"971",971,"2021-06-15","Menos de 49",189651,47525,4091808,1979258,22744226,0.00833842400264577,0.0020895413191902,0.179905352681599,0.0870224381344083,"Spain"
"972",972,"2021-06-15","Total",239052,194316,21713840,13007371,41965591,0.00569638111375579,0.00463036491014746,0.517420093047182,0.309953242407571,"Spain"
"973",973,"2021-06-16","50-59",44743,188674,5922315,3140796,7035203,0.00635987333983113,0.0268185580430302,0.841811529816553,0.446439996116672,"Spain"
"974",974,"2021-06-16","60-69",8872,37526,4960322,1463862,5350604,0.00165813055871823,0.00701341381272096,0.927058328368162,0.273588178082325,"Spain"
"975",975,"2021-06-16","70-79",1350,5687,3882835,3794946,3984504,0.000338812559856886,0.00142727927993045,0.974483900631045,0.952426199095295,"Spain"
