Country,date,n.first_dose,n.second_dose,first_dose,second_dose,n.first_dose_perc,n.second_dose_perc,first_dose_perc,second_dose_perc,age_group,Poblacion
Italy,2021-03-05,151057,52445,3649657,1634602,0.00254915971405238,0.000885034663759224,0.0615897217243111,0.0275846969482344,Total,59257566
Italy,2021-03-06,136726,39224,3786383,1673826,0.00230731717870424,0.000661923913648428,0.0638970389030154,0.0282466208618829,Total,59257566
Italy,2021-03-07,80720,20444,3867103,1694270,0.00136218892284573,0.000345002358011127,0.0652592278258611,0.028591623219894,Total,59257566
Italy,2021-03-08,131541,47503,3998644,1741773,0.00221981780351896,0.000801636030747534,0.06747904562938,0.0293932592506415,Total,59257566
Italy,2021-03-09,142968,49481,4141612,1791254,0.00241265393857048,0.000835015734530845,0.0698916995679505,0.0302282749851724,Total,59257566
Italy,2021-03-10,157801,54972,4299413,1846226,0.00266296796598092,0.000927679007268034,0.0725546675339314,0.0311559539924404,Total,59257566
Italy,2021-03-11,161297,59787,4460710,1906013,0.00272196465173747,0.00100893445404086,0.0752766321856689,0.0321648884464813,Total,59257566
Italy,2021-03-12,147974,61071,4608684,1967084,0.0024971326024427,0.00103060257318028,0.0777737647881116,0.0331954910196615,Total,59257566
Italy,2021-03-13,125935,48502,4734619,2015586,0.00212521385032926,0.000818494637461147,0.0798989786384409,0.0340139856571227,Total,59257566
Italy,2021-03-14,70681,33384,4805300,2048970,0.001192775957082,0.000563371097624901,0.0810917545955229,0.0345773567547476,Total,59257566
Italy,2021-03-15,102336,70357,4907636,2119327,0.00172696934599035,0.00118730830085056,0.0828187239415132,0.0357646650555981,Total,59257566
Italy,2021-03-16,66820,72530,4974456,2191857,0.00112761972032398,0.00122397872366206,0.0839463436618372,0.0369886437792602,Total,59257566
Italy,2021-03-17,83153,81152,5057609,2273009,0.00140324697102814,0.00136947913115432,0.0853495906328653,0.0383581229104145,Total,59257566
Italy,2021-03-18,82578,79549,5140187,2352558,0.00139354356876555,0.00134242773319444,0.0867431342016309,0.039700550643609,Total,59257566
Italy,2021-03-19,95643,78696,5235830,2431254,0.0016140217436538,0.00132803294688142,0.0883571559452847,0.0410285835904904,Total,59257566
Italy,2021-03-20,111717,62182,5347547,2493436,0.00188527824446924,0.00104935123389982,0.0902424341897539,0.0420779348243902,Total,59257566
Italy,2021-03-21,83485,45279,5431032,2538715,0.00140884963111715,0.000764104958344053,0.0916512838208711,0.0428420397827342,Total,59257566
Italy,2021-03-22,127263,65907,5558295,2604622,0.00214762449068529,0.00111221240507921,0.0937989083115564,0.0439542521878135,Total,59257566
Italy,2021-03-23,151366,71446,5709661,2676068,0.00255437423805088,0.0012056857009618,0.0963532825496072,0.0451599378887753,Total,59257566
Italy,2021-03-24,167419,86169,5877080,2762237,0.00282527635374021,0.0014541434253307,0.0991785589033475,0.046614081314106,Total,59257566
Italy,2021-03-25,182000,84343,6059080,2846580,0.00307133775963731,0.00142332879484115,0.102249896662985,0.0480374101089471,Total,59257566
Italy,2021-03-26,189087,78238,6248167,2924818,0.00319093430195901,0.00132030397603574,0.105440830964944,0.0493577140849828,Total,59257566
Italy,2021-03-27,169664,67299,6417831,2992117,0.0028631618112698,0.00113570307629578,0.108303992776214,0.0504934171612786,Total,59257566
Italy,2021-03-28,119667,40846,6537498,3032963,0.00201943832792592,0.00068929594577003,0.11032343110414,0.0511827131070486,Total,59257566
Italy,2021-03-29,173476,66230,6710974,3099193,0.00292749114940023,0.00111766318582846,0.11325092225354,0.0523003762928771,Total,59257566
Italy,2021-03-30,189608,76174,6900582,3175367,0.00319972642818303,0.00128547298078358,0.116450648681723,0.0535858492736607,Total,59257566
Italy,2021-03-31,211362,90847,7111944,3266214,0.00356683566787066,0.0015330869310427,0.120017484349593,0.0551189362047034,Total,59257566
Italy,2021-04-01,193500,90369,7305444,3356583,0.00326540580488912,0.0015250204505531,0.123282890154483,0.0566439566552565,Total,59257566
Italy,2021-04-02,199712,79138,7505156,3435721,0.00337023630028949,0.00133549191001196,0.126653126454772,0.0579794485652684,Total,59257566
Italy,2021-04-03,166627,60898,7671783,3496619,0.00281191097184113,0.0010276831147604,0.129465037426613,0.0590071316800288,Total,59257566
Italy,2021-04-04,74629,20395,7746412,3517014,0.00125940036079106,0.000344175459383533,0.130724437787404,0.0593513071394124,Total,59257566
Italy,2021-04-05,131107,37996,7877519,3555010,0.00221249384424598,0.000641200821511974,0.13293693163165,0.0599925079609243,Total,59257566
Italy,2021-04-06,205900,76087,8083419,3631097,0.00347466178411715,0.00128400481383255,0.136411593415767,0.0612765127747569,Total,59257566
Italy,2021-04-07,239391,89804,8322810,3720901,0.00403983855833701,0.00151548580311247,0.140451431974104,0.0627919985778694,Total,59257566
Italy,2021-04-08,244858,89084,8567668,3809985,0.0041320968195015,0.00150333545593148,0.144583528793606,0.0642953340338008,Total,59257566
Italy,2021-04-09,248388,81989,8816056,3891974,0.0041916672716527,0.00138360390975222,0.148775196065259,0.0656789379435531,Total,59257566
Italy,2021-04-10,247968,68783,9064024,3960757,0.00418457956913046,0.00116074629187436,0.152959775634389,0.0668396842354274,Total,59257566
Italy,2021-04-11,157594,41346,9221618,4002103,0.00265947474116639,0.000697733686867935,0.155619250375555,0.0675374179222954,Total,59257566
Italy,2021-04-12,201301,62355,9422919,4064458,0.00339705144149863,0.00105227069231969,0.159016301817054,0.068589688614615,Total,59257566
Italy,2021-04-13,217934,67589,9640853,4132047,0.00367774133686152,0.00114059696613256,0.162694043153916,0.0697302855807476,Total,59257566
Italy,2021-04-14,236918,79843,9877771,4211890,0.00399810549086677,0.00134738912496001,0.166692148644782,0.0710776747057076,Total,59257566
Italy,2021-04-15,247501,98983,10125272,4310873,0.00417669871894502,0.0016703858541878,0.170868847363727,0.0727480605598954,Total,59257566
Italy,2021-04-16,275038,99639,10400310,4410512,0.00464139887217102,0.00168145617050825,0.175510246235898,0.0744295167304037,Total,59257566
Italy,2021-04-17,270056,84382,10670366,4494894,0.0045573252198715,0.00142398693864679,0.18006757145577,0.0758535036690505,Total,59257566
Italy,2021-04-18,183745,54449,10854111,4549343,0.003100785476069,0.000918853130079626,0.183168356931839,0.0767723567991301,Total,59257566
Italy,2021-04-19,218377,87890,11072488,4637233,0.00368521717547427,0.00148318613018969,0.186853574107313,0.0782555429293198,Total,59257566
Italy,2021-04-20,230962,97823,11303450,4735056,0.00389759511890853,0.00165081029484066,0.190751169226222,0.0799063532241604,Total,59257566
Italy,2021-04-21,249008,119175,11552458,4854231,0.0042021300706141,0.00201113559068558,0.194953299296836,0.081917488814846,Total,59257566
Italy,2021-04-22,257269,135895,11809727,4990126,0.00434153842903369,0.00229329365299952,0.199294837725869,0.0842107824678455,Total,59257566
Italy,2021-04-23,268682,130419,12078409,5120545,0.00453413830733446,0.00220088351249527,0.203828976033204,0.0864116659803408,Total,59257566
Italy,2021-04-24,266525,114473,12344934,5235018,0.0044977378922381,0.00193178707340089,0.208326713925442,0.0883434530537417,Total,59257566
Italy,2021-04-25,215244,47146,12560178,5282164,0.0036323462897548,0.00079561148360363,0.211959060215197,0.0891390645373453,Total,59257566
Italy,2021-04-26,257057,82072,12817235,5364236,0.00433796082680817,0.00138500457477447,0.216297021042005,0.0905240691121198,Total,59257566
Italy,2021-04-27,256108,111564,13073343,5475800,0.00432194599420435,0.00188269629569328,0.220618967036209,0.0924067654078131,Total,59257566
Italy,2021-04-28,263012,139832,13336355,5615632,0.00443845432328422,0.00235973242640442,0.225057421359494,0.0947664978342175,Total,59257566
Italy,2021-04-29,345784,174737,13682139,5790369,0.00583527173559575,0.00294877113244915,0.230892693095089,0.0977152689666666,Total,59257566
Italy,2021-04-30,330280,189865,14012419,5980234,0.00557363425963193,0.00320406342710735,0.236466327354721,0.100919332393774,Total,59257566
Italy,2021-05-01,277694,149443,14290113,6129677,0.00468622015288309,0.00252192268578834,0.241152547507604,0.103441255079562,Total,59257566
Italy,2021-05-02,246240,117753,14536353,6247430,0.0041554187358961,0.00198713865500314,0.2453079662435,0.105428393734565,Total,59257566
Italy,2021-05-03,283830,121980,14820183,6369410,0.00478976811163658,0.00205847131824483,0.250097734355137,0.10748686505281,Total,59257566
Italy,2021-05-04,307269,137615,15127452,6507025,0.00518531253882416,0.00232231948237631,0.255283046893961,0.109809184535187,Total,59257566
Italy,2021-05-05,330944,146119,15458396,6653144,0.00558483957980994,0.00246582858296947,0.260867886473771,0.112275013118156,Total,59257566
Italy,2021-05-06,337348,173725,15795744,6826869,0.00569291016779191,0.00293169314446699,0.266560796641563,0.115206706262623,Total,59257566
Italy,2021-05-07,345177,189625,16140921,7016494,0.0058250283179029,0.00320001331138036,0.272385824959466,0.118406719574003,Total,59257566
Italy,2021-05-08,318412,186970,16459333,7203464,0.00537335603693206,0.00315520890615048,0.277759180996398,0.121561928480154,Total,59257566
Italy,2021-05-09,250010,127119,16709343,7330583,0.00421903930377431,0.00214519442124909,0.281978220300172,0.123707122901403,Total,59257566
Italy,2021-05-10,285445,148244,16994788,7478827,0.00481702201538281,0.00250168898263557,0.286795242315555,0.126208811884039,Total,59257566
Italy,2021-05-11,293985,155689,17288773,7634516,0.00496113863333502,0.00262732694758337,0.29175638094889,0.128836138831622,Total,59257566
Italy,2021-05-12,315949,159742,17604722,7794258,0.00533179172428378,0.00269572327692298,0.297088172673174,0.131531862108545,Total,59257566
Italy,2021-05-13,335478,183817,17940200,7978075,0.00566135301608574,0.0031020005107871,0.30274952568926,0.134633862619332,Total,59257566
Italy,2021-05-14,341616,203352,18281816,8181427,0.00576493472580362,0.00343166305548223,0.308514460415063,0.138065525674814,Total,59257566
Italy,2021-05-15,353390,181902,18635206,8363329,0.00596362665317708,0.00306968396238212,0.31447808706824,0.141135209637196,Total,59257566
Italy,2021-05-16,267264,137056,18902470,8500385,0.0045102088735808,0.00231288608782885,0.318988295941821,0.143448095725025,Total,59257566
Italy,2021-05-17,267036,194583,19169506,8694968,0.00450636126364016,0.00328368195210718,0.323494657205461,0.146731777677132,Total,59257566
Italy,2021-05-18,275975,187905,19445481,8882873,0.0046572111989885,0.00317098748200356,0.32815186840445,0.149902765159136,Total,59257566
Italy,2021-05-19,299875,181072,19745356,9063945,0.00506053522346834,0.0030556773121596,0.333212403627918,0.152958442471296,Total,59257566
Italy,2021-05-20,304482,242382,20049838,9306327,0.00513828056994444,0.00409031312558467,0.338350684197863,0.15704875559688,Total,59257566
Italy,2021-05-21,321094,243405,20370932,9549732,0.00541861608018122,0.00410757674387099,0.343769300278044,0.161156332340751,Total,59257566
Italy,2021-05-22,316379,200077,20687311,9749809,0.00533904818162798,0.00337639585129096,0.349108348459672,0.164532728192042,Total,59257566
Italy,2021-05-23,246946,156057,20934257,9905866,0.00416733282632635,0.00263353712503143,0.353275681285998,0.167166265317074,Total,59257566
Italy,2021-05-24,269645,189657,21203902,10095523,0.00455038939668902,0.00320055332681062,0.357826070682687,0.170366818643884,Total,59257566
Italy,2021-05-25,264216,209861,21468118,10305384,0.00445877240384797,0.00354150556909475,0.362284843086535,0.173908324212979,Total,59257566
Italy,2021-05-26,282409,239265,21750527,10544649,0.00476578805143633,0.00403771224758033,0.367050631137971,0.177946036460559,Total,59257566
Italy,2021-05-27,302648,280954,22053175,10825603,0.00510733093559732,0.00474123422484143,0.372157962073569,0.182687270685401,Total,59257566
Italy,2021-05-28,316875,270477,22370050,11096080,0.0053474184207971,0.00456442979787594,0.377505380494366,0.187251700483277,Total,59257566
Italy,2021-05-29,313137,204740,22683187,11300820,0.00528433786834917,0.00345508622477002,0.382789718362715,0.190706786708047,Total,59257566
Italy,2021-05-30,250654,146280,22933841,11447100,0.00422990711430841,0.002468545535603,0.387019625477023,0.19317533224365,Total,59257566
Italy,2021-05-31,320986,152691,23254827,11599791,0.00541679352810407,0.00257673425196033,0.392436419005128,0.19575206649561,Total,59257566
Italy,2021-06-01,328822,134066,23583649,11733857,0.00554902980659044,0.00226242839606338,0.397985448811718,0.198014494891673,Total,59257566
Italy,2021-06-02,334724,71243,23918373,11805100,0.0056486289025101,0.00120225997807605,0.403634077714228,0.199216754869749,Total,59257566
Italy,2021-06-03,456249,131347,24374622,11936447,0.00769942187635584,0.00221654395997298,0.411333499590584,0.201433298829722,Total,59257566
Italy,2021-06-04,496914,125728,24871536,12062175,0.00838566335984843,0.00212172062551472,0.419719162950432,0.203555019455237,Total,59257566
Italy,2021-06-05,490358,118121,25361894,12180296,0.0082750276985727,0.0019933488324512,0.427994190649005,0.205548368287688,Total,59257566
Italy,2021-06-06,422067,81725,25783961,12262021,0.00712258414393868,0.00137914878245252,0.435116774792944,0.206927517070141,Total,59257566
Italy,2021-06-07,447527,113867,26231488,12375888,0.00755223392064399,0.00192156053119023,0.442669008713588,0.208849077601331,Total,59257566
Italy,2021-06-08,453076,119620,26684564,12495508,0.00764587597134854,0.00201864518026272,0.450314884684936,0.210867722781594,Total,59257566
Italy,2021-06-09,462293,121681,27146857,12617189,0.00780141729074731,0.00205342554906828,0.458116301975684,0.212921148330662,Total,59257566
Italy,2021-06-10,493800,128459,27640657,12745648,0.00833311310829068,0.00216780756739148,0.466449415083974,0.215088955898054,Total,59257566
Italy,2021-06-11,477973,133410,28118630,12879058,0.0080660248515776,0.00225135807974293,0.474515439935552,0.217340313977797,Total,59257566
Italy,2021-06-12,453931,102183,28572561,12981241,0.00766030450862595,0.00172438739721439,0.482175744444178,0.219064701375011,Total,59257566
Italy,2021-06-13,350439,76817,28923000,13058058,0.00591382710521725,0.00129632391583549,0.488089571549395,0.220361025290846,Total,59257566
Italy,2021-06-14,326622,199148,29249622,13257206,0.00551190374575966,0.00336071852833105,0.493601475295155,0.223721743819177,Total,59257566
Italy,2021-06-15,316145,212552,29565767,13469758,0.00533509931879416,0.00358691749168368,0.498936574613949,0.227308661310861,Total,59257566
Italy,2021-06-16,313864,235982,29879631,13705740,0.00529660634390552,0.00398231003953149,0.504233180957854,0.231290971350393,Total,59257566
Italy,2021-06-17,311978,284807,30191609,13990547,0.00526477918448422,0.00480625545774189,0.509497960142339,0.236097226808134,Total,59257566
Italy,2021-06-18,310040,290724,30501649,14281271,0.00523207449998874,0.00490610768589449,0.514730034642327,0.241003334494029,Total,59257566
Italy,2021-06-19,289178,262237,30790827,14543508,0.00488001819041977,0.00442537582458247,0.519610052832747,0.245428710318611,Total,59257566
Italy,2021-06-20,220107,211473,31010934,14754981,0.00371441175967302,0.0035687088463944,0.52332446459242,0.248997419165006,Total,59257566
Italy,2021-06-21,276314,274245,31287248,15029226,0.00466293198745288,0.00462801661478975,0.527987396579873,0.253625435779796,Total,59257566
Italy,2021-06-22,281554,281660,31568802,15310886,0.00475135951415892,0.00475314831527167,0.532738756094032,0.258378584095067,Total,59257566
Italy,2021-06-23,272231,287804,31841033,15598690,0.00459402939364739,0.00485683127788273,0.537332785487679,0.26323541537295,Total,59257566
Italy,2021-06-24,285621,316819,32126654,15915509,0.00481999210024927,0.00534647339379414,0.542152777587929,0.268581888766744,Total,59257566
Italy,2021-06-25,274704,333413,32401358,16248922,0.00463576246111762,0.0056265051453514,0.546788540049046,0.274208393912096,Total,59257566
Italy,2021-06-26,259145,287454,32660503,16536376,0.00437319683363302,0.00485092485911419,0.551161736882679,0.27905931877121,Total,59257566
Italy,2021-06-27,206678,217756,32867181,16754132,0.00348779090926549,0.00367473750103067,0.554649527791945,0.28273405627224,Total,59257566
Italy,2021-06-28,257419,292655,33124600,17046787,0.00434406975136306,0.0049386942420146,0.558993597543308,0.287672750514255,Total,59257566
Italy,2021-06-29,239170,315636,33363770,17362423,0.00403610907677173,0.00532650969835649,0.56302970662008,0.292999260212612,Total,59257566
Italy,2021-06-30,237302,326608,33601072,17689031,0.00400458567602996,0.00551166748900891,0.567034292296109,0.29851092770162,Total,59257566
Italy,2021-07-01,212015,347183,33813087,18036214,0.00357785535774453,0.00585888053518769,0.570612147653854,0.304369808236808,Total,59257566
Italy,2021-07-02,192384,354152,34005471,18390366,0.00324657276675859,0.00597648577061029,0.573858720420613,0.310346294007418,Total,59257566
Italy,2021-07-03,159381,360224,34164852,18750590,0.0026896312278503,0.00607895369850324,0.576548351648463,0.316425247705922,Total,59257566
Italy,2021-07-04,134425,273838,34299277,19024428,0.00226848669417168,0.00462114829353605,0.578816838342635,0.321046395999458,Total,59257566
Italy,2021-07-05,161199,370606,34460476,19395034,0.00272031085448228,0.00625415495466014,0.581537149197117,0.327300550954118,Total,59257566
Italy,2021-07-06,158208,372963,34618684,19767997,0.00266983628723461,0.00629393046619566,0.584206985484351,0.333594481420314,Total,59257566
Italy,2021-07-07,140532,400656,34759216,20168653,0.00237154526394149,0.00676126319464421,0.586578530748293,0.340355744614958,Total,59257566
Italy,2021-07-08,110139,469518,34869355,20638171,0.00185864873356425,0.00792334264961203,0.588437179481857,0.34827908726457,Total,59257566
Italy,2021-07-09,104025,488717,34973380,21126888,0.00175547203541907,0.00824733503228938,0.590192651517276,0.356526422296859,Total,59257566
Italy,2021-07-10,96481,467091,35069861,21593979,0.00162816339773389,0.00788238585432281,0.59182081491501,0.364408808151182,Total,59257566
Italy,2021-07-11,55791,351731,35125652,21945710,0.000941500027186402,0.00593563022821423,0.592762314942197,0.370344438379396,Total,59257566
Italy,2021-07-12,85278,476021,35210930,22421731,0.00143910737069423,0.00803308391033138,0.594201422312891,0.378377522289728,Total,59257566
Italy,2021-07-13,83205,482550,35294135,22904281,0.00140412449610232,0.00814326393358782,0.595605546808993,0.386520786223315,Total,59257566
Italy,2021-07-14,91573,469518,35385708,23373799,0.00154533853111685,0.00792334264961203,0.59715088534011,0.394444128872927,Total,59257566
Italy,2021-07-15,95396,511824,35481104,23885623,0.00160985349955143,0.00863727679938795,0.598760738839661,0.403081405672315,Total,59257566
Italy,2021-07-16,90606,499453,35571710,24385076,0.00152901993983351,0.00842851020914359,0.600289758779495,0.411509915881459,Total,59257566
Italy,2021-07-17,76448,455916,35648158,24840992,0.00129009686290524,0.00769380234078464,0.6015798556424,0.419203718222244,Total,59257566
Italy,2021-07-18,82096,357885,35730254,25198877,0.00138540958634717,0.00603948194564724,0.602965265228747,0.425243200167891,Total,59257566
Italy,2021-07-19,115183,452226,35845437,25651103,0.00194376866575991,0.0076315318114821,0.604909033894507,0.432874731979373,Total,59257566
Italy,2021-07-20,113499,446544,35958936,26097647,0.00191535035374217,0.00753564532164551,0.606824384248249,0.440410377301018,Total,59257566
Italy,2021-07-21,127436,448896,36086372,26546543,0.00215054394910517,0.00757533645577005,0.608974928197355,0.447985713756788,Total,59257566
Italy,2021-07-22,136730,460720,36223102,27007263,0.00230738468063302,0.0077748721572533,0.611282312877988,0.455760585914042,Total,59257566
Italy,2021-07-23,151630,426005,36374732,27433268,0.00255882936535058,0.00718903979282578,0.613841142243338,0.462949625706868,Total,59257566
Italy,2021-07-24,113892,374521,36488624,27807789,0.00192198241824512,0.00632022246745673,0.615763124661583,0.469269848174324,Total,59257566
Italy,2021-07-25,79003,280063,36567627,28087852,0.00133321371991553,0.00472619817020497,0.617096338381499,0.473996046344529,Total,59257566
Italy,2021-07-26,140219,417623,36707846,28505475,0.0023662632380142,0.00704758950106051,0.619462601619513,0.48104363584559,Total,59257566
Italy,2021-07-27,140199,426205,36848045,28931680,0.00236592572837028,0.00719241488926494,0.621828527347883,0.488236050734855,Total,59257566
Italy,2021-07-28,155923,374971,37003968,29306651,0.00263127581041719,0.00632781643444484,0.624459803158301,0.4945638671693,Total,59257566
Italy,2021-07-29,174193,356349,37178161,29663000,0.00293959087013463,0.00601356120499448,0.627399394028435,0.500577428374294,Total,59257566
Italy,2021-07-30,181350,324842,37359511,29987842,0.00306036869621003,0.00548186538745111,0.630459762724645,0.506059293761745,Total,59257566
Italy,2021-07-31,150148,274417,37509659,30262259,0.00253381990073639,0.00463091919772743,0.632993582625382,0.510690212959473,Total,59257566
Italy,2021-08-01,108065,182488,37617724,30444747,0.00182364898349014,0.00307957299494886,0.634817231608872,0.513769785954421,Total,59257566
Italy,2021-08-02,148777,321583,37766501,30766330,0.00251068361464593,0.00542686819097497,0.637327915223518,0.519196654145396,Total,59257566
Italy,2021-08-03,150273,310869,37916774,31077199,0.00253592933601086,0.00524606427472907,0.639863844559528,0.524442718420125,Total,59257566
Italy,2021-08-04,171395,297662,38088169,31374861,0.00289237327095075,0.00502318978136902,0.642756217830479,0.529465908201494,Total,59257566
Italy,2021-08-05,173564,279493,38261733,31654354,0.00292897619183346,0.00471657914535335,0.645685194022313,0.534182487346848,Total,59257566
Italy,2021-08-06,184823,245367,38446556,31899721,0.00311897724587608,0.00414068643993916,0.648804171268189,0.538323173786787,Total,59257566
Italy,2021-08-07,149802,187995,38596358,32087716,0.00252798098389664,0.00317250627540119,0.651332152252085,0.541495680062188,Total,59257566
Italy,2021-08-08,108191,146430,38704549,32234146,0.00182577529424681,0.00247107685793237,0.653157927546332,0.543966756920121,Total,59257566
Italy,2021-08-09,177357,220287,38881906,32454433,0.00299298489580217,0.00371744934646826,0.656150912442134,0.547684206266589,Total,59257566
Italy,2021-08-10,176556,190996,39058462,32645429,0.00297946763456332,0.00322314959747081,0.659130380076698,0.55090735586406,Total,59257566
Italy,2021-08-11,169953,179538,39228415,32824967,0.00286803882562439,0.00302979032247123,0.661998418902322,0.553937146186531,Total,59257566
Italy,2021-08-12,175201,153287,39403616,32978254,0.002956601356188,0.00258679203934903,0.66495502025851,0.55652393822588,Total,59257566
Italy,2021-08-13,151611,136646,39555227,33114900,0.00255850873118886,0.00230596714012857,0.667513528989699,0.558829905366008,Total,59257566
Italy,2021-08-14,63858,61597,39619085,33176497,0.00107763454206,0.00103947907681527,0.668591163531759,0.559869384442824,Total,59257566
Italy,2021-08-15,27111,24434,39646196,33200931,0.000457511197810588,0.000412335531972407,0.66904867472957,0.560281719974796,Total,59257566
Italy,2021-08-16,122762,104974,39768958,33305905,0.00207166794532195,0.0017714868680229,0.671120342674892,0.562053206842819,Total,59257566
Italy,2021-08-17,125707,118036,39894665,33423941,0.00212136624038861,0.00199191441646456,0.67324170891528,0.564045121259284,Total,59257566
Italy,2021-08-18,134977,116441,40029642,33540382,0.00227780196034376,0.00196499802236224,0.675519510875624,0.566010119281646,Total,59257566
Italy,2021-08-19,121351,113646,40150993,33654028,0.00204785663994367,0.00191783104962495,0.677567367515568,0.567927950331271,Total,59257566
Italy,2021-08-20,110437,113556,40261430,33767584,0.0018636776272586,0.00191631225622733,0.679431045142826,0.569844262587498,Total,59257566
Italy,2021-08-21,75000,76324,40336430,33843908,0.0012656611646857,0.00128800430311296,0.680696706307512,0.571132266890611,Total,59257566
Italy,2021-08-22,46829,63503,40383259,33907411,0.000790261955747558,0.00107164374588048,0.681486968263259,0.572203910636492,Total,59257566
Italy,2021-08-23,137968,160767,40521227,34068178,0.00232827652759143,0.00271302064617369,0.683815244790851,0.574916931282665,Total,59257566
Italy,2021-08-24,127144,142587,40648371,34210765,0.00214561630830399,0.00240622437985387,0.685960861099155,0.577323155662519,Total,59257566
Italy,2021-08-25,121418,163008,40769789,34373773,0.00204898729725078,0.0027508386017745,0.688009848396406,0.580073994264294,Total,59257566
Italy,2021-08-26,112873,159083,40882662,34532856,0.00190478630188759,0.00268460233415595,0.689914634698293,0.58275859659845,Total,59257566
Italy,2021-08-27,107649,173338,40990311,34706194,0.00181662878289669,0.00292516233285721,0.69173126348119,0.585683758931307,Total,59257566
Italy,2021-08-28,88911,130812,41079222,34837006,0.00150041599751161,0.00220751557699822,0.693231679478701,0.587891274508305,Total,59257566
Italy,2021-08-29,63168,92835,41142390,34929841,0.00106599045934489,0.00156663538964796,0.694297669938046,0.589457909897953,Total,59257566
Italy,2021-08-30,143803,192929,41286193,35122770,0.00242674496620398,0.00325576990455531,0.69672441490425,0.592713679802508,Total,59257566
Italy,2021-08-31,132193,179769,41418386,35302539,0.00223082061791063,0.00303368855885846,0.698955235522161,0.595747368361367,Total,59257566
Italy,2021-09-01,124228,178430,41542614,35480969,0.00209640740222101,0.00301109228819827,0.701051642924382,0.598758460649565,Total,59257566
Italy,2021-09-02,111540,176787,41654154,35657756,0.00188229128412058,0.00298336587095056,0.702933934208503,0.601741826520516,Total,59257566
Italy,2021-09-03,106918,179132,41761072,35836888,0.00180429280541155,0.00302293887669973,0.704738227013914,0.604764765397215,Total,59257566
Italy,2021-09-04,90747,121061,41851819,35957949,0.00153139938282311,0.00204296275010688,0.706269626396737,0.606807728147322,Total,59257566
Italy,2021-09-05,56109,82061,41907928,36040010,0.000946866430524669,0.00138481894447031,0.707216492827262,0.608192547091792,Total,59257566
Italy,2021-09-06,98058,181954,42005986,36221964,0.00165477603315668,0.0030705614874563,0.708871268860419,0.611263108579249,Total,59257566
Italy,2021-09-07,88672,185325,42094658,36407289,0.00149638275726681,0.00312744873793838,0.710367651617685,0.614390557317187,Total,59257566
Italy,2021-09-08,85684,177204,42180342,36584493,0.00144595881646573,0.00299040294702621,0.711813610434151,0.617380960264213,Total,59257566
Italy,2021-09-09,78716,191125,42259058,36775618,0.00132837045652533,0.00322532653467407,0.713141980890676,0.620606286798887,Total,59257566
Italy,2021-09-10,77101,187804,42336159,36963422,0.0013011165527791,0.00316928305830179,0.714443097443456,0.623775569857189,Total,59257566
Italy,2021-09-11,65046,132795,42401205,37096217,0.00109768261490862,0.00224097965819251,0.715540780058364,0.626016549515382,Total,59257566
Italy,2021-09-12,43335,84251,42444540,37180468,0.0007312990209554,0.00142177625047914,0.71627207907932,0.627438325765861,Total,59257566
Italy,2021-09-13,66173,182699,42510713,37363167,0.00111670128334329,0.00308313372169218,0.717388780362663,0.630521459487553,Total,59257566
Italy,2021-09-14,63087,168804,42573800,37531971,0.00106462354528703,0.00284864889658141,0.71845340390795,0.633370108384134,Total,59257566
Italy,2021-09-15,61510,154643,42635310,37686614,0.00103801090986424,0.00260967519320655,0.719491414817814,0.635979783577341,Total,59257566
Italy,2021-09-16,56681,152547,42691991,37839161,0.000956519206340672,0.00257430418252414,0.720447934024155,0.638554087759865,Total,59257566
Italy,2021-09-17,68613,142050,42760604,37981211,0.00115787745990107,0.00239716224591472,0.721605811484056,0.64095125000578,Total,59257566
Italy,2021-09-18,79751,119376,42840355,38100587,0.00134583658059799,0.00201452756260694,0.722951648064654,0.642965777568387,Total,59257566
Italy,2021-09-19,50009,75913,42890364,38176500,0.000843925989130232,0.00128106847993048,0.723795574053784,0.644246846048317,Total,59257566
Italy,2021-09-20,79014,171858,42969378,38348358,0.00133339935021968,0.00290018661920741,0.725128973404004,0.647147032667525,Total,59257566
Italy,2021-09-21,82409,158341,43051787,38506699,0.00139069161227446,0.00267208072636666,0.726519665016278,0.649819113393891,Total,59257566
Italy,2021-09-22,84924,150762,43136711,38657461,0.00143313344999692,0.00254418144680462,0.727952798466275,0.652363294840696,Total,59257566
Italy,2021-09-23,84436,129442,43221147,38786903,0.00142489821468536,0.00218439616638996,0.729377696680961,0.654547691007086,Total,59257566
Italy,2021-09-24,87464,131716,43308611,38918619,0.00147599717477427,0.00222277101290323,0.730853693855735,0.656770462019989,Total,59257566
Italy,2021-09-25,81387,111524,43389998,39030143,0.00137344486947034,0.00188202127640545,0.732227138725205,0.658652483296395,Total,59257566
Italy,2021-09-26,52118,66867,43442116,39097010,0.000879516381081194,0.00112841286798719,0.733106655106286,0.659780896164382,Total,59257566
Italy,2021-09-27,78009,127744,43520125,39224754,0.00131643949061289,0.00215574159762147,0.734423094596899,0.661936637762003,Total,59257566
Italy,2021-09-28,74913,109719,43595038,39334473,0.00126419299773467,0.00185156103104201,0.735687287594634,0.663788198793045,Total,59257566
Italy,2021-09-29,74557,105056,43669595,39439529,0.00125818532607296,0.00177287065756295,0.736945472920707,0.665561069450608,Total,59257566
Italy,2021-09-30,80976,101551,43750571,39541080,0.00136650904628786,0.00171372209246664,0.738311981966995,0.667274791543075,Total,59257566
